set,value
s_,0.0
s_0,0.001554071786813438
s_1,0.06630281347315758
s_2,0.0020875699119642377
s_3,0.0006076014833524823
s_4,0.03758605185430497
s_5,0.5985702796606347
s_6,0.0008744425140321255
s_7,0.0040633383905515075
s_8,0.0006072710966691375
s_0_1,0.019867088529281318
s_0_2,0.004667147877626121
s_0_3,0.001234365045093
s_0_4,0.09212046104948968
s_0_5,0.5711064859060571
s_0_6,0.004959280951879919
s_0_7,0.014763815212063491
s_0_8,0.004900222062133253
s_1_2,0.029613003018312156
s_1_3,0.8554109855322167
s_1_4,0.9738119168905541
s_1_5,0.9895149393705651
s_1_6,0.8437763376859948
s_1_7,0.9837006850866601
s_1_8,0.7573476954130456
s_2_3,0.0009986457880586386
s_2_4,0.17082544404547662
s_2_5,0.6893974466947839
s_2_6,0.0009200562490150332
s_2_7,0.007402081857435405
s_2_8,0.0013277617981657386
s_3_4,0.006190998828969896
s_3_5,0.5853803082136437
s_3_6,0.010667077149264514
s_3_7,0.020085831987671554
s_3_8,0.004535366198979318
s_4_5,0.6509618683485314
s_4_6,0.10978394735138863
s_4_7,0.0010035291779786348
s_4_8,0.09281316387932748
s_5_6,0.22010912734549493
s_5_7,0.6244655771879479
s_5_8,0.6695462389616296
s_6_7,-0.0004524384712567553
s_6_8,-9.548134403303266e-05
s_7_8,0.0010389428352937102
s_0_1_2,0.01408763404469937
s_0_1_3,0.9461067839292809
s_0_1_4,0.9811666532186791
s_0_1_5,0.9916102214483544
s_0_1_6,0.8606478496221825
s_0_1_7,0.9261817260412499
s_0_1_8,0.7805441542295739
s_0_2_3,0.0031177393393591046
s_0_2_4,0.11672715086024255
s_0_2_5,0.669634751859121
s_0_2_6,0.00933762441854924
s_0_2_7,0.011265436070971191
s_0_2_8,0.013317842851392925
s_0_3_4,0.014643910224549472
s_0_3_5,0.5382694526342675
s_0_3_6,0.3618802650598809
s_0_3_7,0.026865752297453582
s_0_3_8,0.03625691670458764
s_0_4_5,0.6905727906851098
s_0_4_6,0.2671162112383172
s_0_4_7,0.012493713642470539
s_0_4_8,0.2311642839340493
s_0_5_6,0.7039242907194421
s_0_5_7,0.5795435829786584
s_0_5_8,0.9138219876913354
s_0_6_7,0.004859977285377681
s_0_6_8,0.0022516382159665227
s_0_7_8,0.0358375123469159
s_1_2_3,0.8324349446920678
s_1_2_4,0.9813965483335778
s_1_2_5,0.9896933360723779
s_1_2_6,0.8260457440046594
s_1_2_7,0.9315460844663903
s_1_2_8,0.862615458550863
s_1_3_4,0.9713020249037072
s_1_3_5,0.9845370574621484
s_1_3_6,0.9652453585295007
s_1_3_7,0.9874327703146264
s_1_3_8,0.977166764321737
s_1_4_5,0.9765513463644311
s_1_4_6,0.9764491243986413
s_1_4_7,0.9823892636923119
s_1_4_8,0.9755473061231896
s_1_5_6,0.9904850049642846
s_1_5_7,0.9910475536016747
s_1_5_8,0.9863136335043237
s_1_6_7,0.9782081170706078
s_1_6_8,0.8711897655157372
s_1_7_8,0.9822634382871911
s_2_3_4,0.051406700047664344
s_2_3_5,0.5994797869352624
s_2_3_6,0.04127704713027924
s_2_3_7,0.021848847973160446
s_2_3_8,0.017806142452172935
s_2_4_5,0.6597219629911706
s_2_4_6,0.33057325321715325
s_2_4_7,0.005920880357734859
s_2_4_8,0.08913171279709786
s_2_5_6,0.5227451844839379
s_2_5_7,0.4471270366339013
s_2_5_8,0.9069228096632287
s_2_6_7,-0.00013770832447335124
s_2_6_8,0.00016157154459506273
s_2_7_8,0.032477542641572654
s_3_4_5,0.8225685878423974
s_3_4_6,0.02284887235146016
s_3_4_7,0.27020459610503167
s_3_4_8,0.16774905461352319
s_3_5_6,0.5644991322187707
s_3_5_7,0.07325101632159203
s_3_5_8,0.7456918879179284
s_3_6_7,0.3755190296797082
s_3_6_8,0.21562355000060052
s_3_7_8,0.06066327902954072
s_4_5_6,0.7982261701254174
s_4_5_7,0.7431268020300195
s_4_5_8,0.6834211273817345
s_4_6_7,0.013210766832344234
s_4_6_8,0.5869703813223168
s_4_7_8,0.24685912567656487
s_5_6_7,0.47585680324118584
s_5_6_8,0.4956153853563592
s_5_7_8,0.7326627298025414
s_6_7_8,0.019617922487668693
s_0_1_2_3,0.9527093692449853
s_0_1_2_4,0.9869463964132592
s_0_1_2_5,0.9906688852934167
s_0_1_2_6,0.791095249238424
s_0_1_2_7,0.8787962718633935
s_0_1_2_8,0.8147301002172753
s_0_1_3_4,0.9810535236028954
s_0_1_3_5,0.989717177930288
s_0_1_3_6,0.9831349177984521
s_0_1_3_7,0.9853044076589867
s_0_1_3_8,0.9851811452535912
s_0_1_4_5,0.9845033808378503
s_0_1_4_6,0.9825044794706628
s_0_1_4_7,0.9878300352720544
s_0_1_4_8,0.9828867836622521
s_0_1_5_6,0.9909437819151208
s_0_1_5_7,0.9915709419874474
s_0_1_5_8,0.9884211345342919
s_0_1_6_7,0.9804872198728845
s_0_1_6_8,0.9365239663748071
s_0_1_7_8,0.9825363679556176
s_0_2_3_4,0.17554038006346673
s_0_2_3_5,0.5238287969259545
s_0_2_3_6,0.40870165068190545
s_0_2_3_7,0.01457186124753207
s_0_2_3_8,0.17765813309233636
s_0_2_4_5,0.8152522965101525
s_0_2_4_6,0.3363632186083123
s_0_2_4_7,0.03253936383407563
s_0_2_4_8,0.1572909279493615
s_0_2_5_6,0.8208478613523766
s_0_2_5_7,0.2849009259371087
s_0_2_5_8,0.9402198119787499
s_0_2_6_7,0.014579033362679183
s_0_2_6_8,0.0022983079543337226
s_0_2_7_8,0.17778620857279748
s_0_3_4_5,0.8858368917135522
s_0_3_4_6,0.6697093768743798
s_0_3_4_7,0.43021171528380364
s_0_3_4_8,0.3804073854116723
s_0_3_5_6,0.8056973739294335
s_0_3_5_7,0.03506856027524918
s_0_3_5_8,0.835231892648153
s_0_3_6_7,0.45834796864073724
s_0_3_6_8,0.5729106588987634
s_0_3_7_8,0.14748501020949334
s_0_4_5_6,0.8102452679304406
s_0_4_5_7,0.7647345586447045
s_0_4_5_8,0.8134493156103417
s_0_4_6_7,0.23529732960741967
s_0_4_6_8,0.6659773512510583
s_0_4_7_8,0.5658952518133447
s_0_5_6_7,0.7786039634374902
s_0_5_6_8,0.7907452507643029
s_0_5_7_8,0.8316908403066918
s_0_6_7_8,0.1059932931093499
s_1_2_3_4,0.9788177533773705
s_1_2_3_5,0.9869481845526025
s_1_2_3_6,0.9711778088239953
s_1_2_3_7,0.9840082450537011
s_1_2_3_8,0.980992607655935
s_1_2_4_5,0.9833401961950585
s_1_2_4_6,0.9805726929334924
s_1_2_4_7,0.9851088448194787
s_1_2_4_8,0.9808151646284387
s_1_2_5_6,0.9909606500295922
s_1_2_5_7,0.9909610076574609
s_1_2_5_8,0.9878145380644128
s_1_2_6_7,0.9748113079695031
s_1_2_6_8,0.8778989239363
s_1_2_7_8,0.9832922144560143
s_1_3_4_5,0.9818714781431481
s_1_3_4_6,0.9806537552503869
s_1_3_4_7,0.9839389248518273
s_1_3_4_8,0.9778393431333825
s_1_3_5_6,0.9876825733808801
s_1_3_5_7,0.9834071322111413
s_1_3_5_8,0.9861056728987023
s_1_3_6_7,0.9885180516866967
s_1_3_6_8,0.9788526816992089
s_1_3_7_8,0.982181720319204
s_1_4_5_6,0.9827543421415612
s_1_4_5_7,0.9841242952970788
s_1_4_5_8,0.9836090727476403
s_1_4_6_7,0.9781588240293786
s_1_4_6_8,0.9797379894880578
s_1_4_7_8,0.9849536343244836
s_1_5_6_7,0.9899153633741662
s_1_5_6_8,0.9861983581213281
s_1_5_7_8,0.9886109157232568
s_1_6_7_8,0.9673541112570092
s_2_3_4_5,0.8723300619749352
s_2_3_4_6,0.14824303227942437
s_2_3_4_7,0.3181446715025231
s_2_3_4_8,0.24782768625300378
s_2_3_5_6,0.666299573960714
s_2_3_5_7,0.03323538217227906
s_2_3_5_8,0.855835251393728
s_2_3_6_7,0.3184600396780297
s_2_3_6_8,0.24809811252634972
s_2_3_7_8,0.18714871245902032
s_2_4_5_6,0.831424884381704
s_2_4_5_7,0.726081661763601
s_2_4_5_8,0.8713863416342065
s_2_4_6_7,0.06604935217183083
s_2_4_6_8,0.550469450536184
s_2_4_7_8,0.3883685393957421
s_2_5_6_7,0.6292930765775964
s_2_5_6_8,0.7329493685392663
s_2_5_7_8,0.7784025593427941
s_2_6_7_8,0.05682147282641381
s_3_4_5_6,0.9182881041197106
s_3_4_5_7,0.7514490409521386
s_3_4_5_8,0.8597932978300378
s_3_4_6_7,0.7246381564764306
s_3_4_6_8,0.886425785603933
s_3_4_7_8,0.727989666047506
s_3_5_6_7,0.6536748333601281
s_3_5_6_8,0.7470785303739831
s_3_5_7_8,0.4630770607618615
s_3_6_7_8,0.6722957416204736
s_4_5_6_7,0.8743048830656335
s_4_5_6_8,0.8436127229360864
s_4_5_7_8,0.8340521379141137
s_4_6_7_8,0.7180641217855737
s_5_6_7_8,0.8178467674879357
s_0_1_2_3_4,0.9831645413069054
s_0_1_2_3_5,0.9891865177778527
s_0_1_2_3_6,0.9822826905874535
s_0_1_2_3_7,0.9824917836813256
s_0_1_2_3_8,0.9827327652601525
s_0_1_2_4_5,0.9858351870207116
s_0_1_2_4_6,0.9856772347120568
s_0_1_2_4_7,0.9888420625356957
s_0_1_2_4_8,0.9852099939016625
s_0_1_2_5_6,0.9911723061231896
s_0_1_2_5_7,0.9908030553488061
s_0_1_2_5_8,0.989412002149038
s_0_1_2_6_7,0.981448523583822
s_0_1_2_6_8,0.9308344050077721
s_0_1_2_7_8,0.9860342069296166
s_0_1_3_4_5,0.986559264245443
s_0_1_3_4_6,0.9868215842870995
s_0_1_3_4_7,0.9864646120695397
s_0_1_3_4_8,0.9839485808042809
s_0_1_3_5_6,0.9899120851187035
s_0_1_3_5_7,0.9860292001394555
s_0_1_3_5_8,0.9883563442854211
s_0_1_3_6_7,0.9884366317419335
s_0_1_3_6_8,0.9854296966223046
s_0_1_3_7_8,0.985182277741842
s_0_1_4_5_6,0.9856221600202844
s_0_1_4_5_7,0.9854558034567162
s_0_1_4_5_8,0.9871822519926354
s_0_1_4_6_7,0.9854960961965844
s_0_1_4_6_8,0.9810357018141076
s_0_1_4_7_8,0.9865342898992822
s_0_1_5_6_7,0.9892728253034875
s_0_1_5_6_8,0.9866177364019677
s_0_1_5_7_8,0.989180080476217
s_0_1_6_7_8,0.9686476512579247
s_0_2_3_4_5,0.9094544573454186
s_0_2_3_4_6,0.8462961240438744
s_0_2_3_4_7,0.3997560067800805
s_0_2_3_4_8,0.4659357293276116
s_0_2_3_5_6,0.7820460720686242
s_0_2_3_5_7,0.0248239355860278
s_0_2_3_5_8,0.8587807937292382
s_0_2_3_6_7,0.4673093779711053
s_0_2_3_6_8,0.5700155420927331
s_0_2_3_7_8,0.23409622150938958
s_0_2_4_5_6,0.8713263197569177
s_0_2_4_5_7,0.7640281243948266
s_0_2_4_5_8,0.918025009217672
s_0_2_4_6_7,0.4750711842207238
s_0_2_4_6_8,0.5272585077909753
s_0_2_4_7_8,0.6448036952642724
s_0_2_5_6_7,0.8105611129431054
s_0_2_5_6_8,0.8262061401037499
s_0_2_5_7_8,0.8176181836752221
s_0_2_6_7_8,0.29479869443457574
s_0_3_4_5_6,0.9556831641821191
s_0_3_4_5_7,0.7660669012693688
s_0_3_4_5_8,0.9089708252577111
s_0_3_4_6_7,0.878144375863485
s_0_3_4_6_8,0.9442140980390832
s_0_3_4_7_8,0.8237650914816186
s_0_3_5_6_7,0.6186686678556725
s_0_3_5_6_8,0.810889474931173
s_0_3_5_7_8,0.5041570587782189
s_0_3_6_7_8,0.557427994790487
s_0_4_5_6_7,0.8893428369192407
s_0_4_5_6_8,0.8867105169920251
s_0_4_5_7_8,0.8774275108007714
s_0_4_6_7_8,0.804683260503225
s_0_5_6_7_8,0.7359411044744775
s_1_2_3_4_5,0.9847782178549096
s_1_2_3_4_6,0.9840563460020348
s_1_2_3_4_7,0.9835999532369897
s_1_2_3_4_8,0.9815615339903161
s_1_2_3_5_6,0.9886901302961633
s_1_2_3_5_7,0.9851558728842065
s_1_2_3_5_8,0.9865597410826012
s_1_2_3_6_7,0.9876840038923547
s_1_2_3_6_8,0.9778128786711022
s_1_2_3_7_8,0.9821956082014367
s_1_2_4_5_6,0.9851660652784631
s_1_2_4_5_7,0.9829291029600427
s_1_2_4_5_8,0.9849432035116479
s_1_2_4_6_7,0.9810074492124841
s_1_2_4_6_8,0.979728393140249
s_1_2_4_7_8,0.9852172656683251
s_1_2_5_6_7,0.9900955482153222
s_1_2_5_6_8,0.9844313188223168
s_1_2_5_7_8,0.9872228427557275
s_1_2_6_7_8,0.9633243604330346
s_1_3_4_5_6,0.9849426670698449
s_1_3_4_5_7,0.9817110820440575
s_1_3_4_5_8,0.9835635944036767
s_1_3_4_6_7,0.9869226737646386
s_1_3_4_6_8,0.9855107589391991
s_1_3_4_7_8,0.9838479681639001
s_1_3_5_6_7,0.9860040469793603
s_1_3_5_6_8,0.9839719458250329
s_1_3_5_7_8,0.985643736901693
s_1_3_6_7_8,0.9785274787573144
s_1_4_5_6_7,0.9852936192182824
s_1_4_5_6_8,0.9831203742651269
s_1_4_5_7_8,0.985481075826101
s_1_4_6_7_8,0.9817098303465173
s_1_5_6_7_8,0.9859065337805077
s_2_3_4_5_6,0.9365276618627831
s_2_3_4_5_7,0.7080605550436303
s_2_3_4_5_8,0.9092374964384362
s_2_3_4_6_7,0.7506795449880883
s_2_3_4_6_8,0.8815089984564111
s_2_3_4_7_8,0.7303901239065453
s_2_3_5_6_7,0.5765485091833398
s_2_3_5_6_8,0.7716610952047631
s_2_3_5_7_8,0.4118027313379571
s_2_3_6_7_8,0.6470224185613915
s_2_4_5_6_7,0.9027714057592675
s_2_4_5_6_8,0.9047996326116845
s_2_4_5_7_8,0.8779916687635705
s_2_4_6_7_8,0.7283830567030236
s_2_5_6_7_8,0.5018951221136376
s_3_4_5_6_7,0.9342223926214501
s_3_4_5_6_8,0.9328309817938134
s_3_4_5_7_8,0.8709563537267968
s_3_4_6_7_8,0.9262652321485803
s_3_5_6_7_8,0.774559490266256
s_4_5_6_7_8,0.9058815165190026
s_0_1_2_3_4_5,0.985589079442434
s_0_1_2_3_4_6,0.9846502466825768
s_0_1_2_3_4_7,0.9869438334135339
s_0_1_2_3_4_8,0.983738653245382
s_0_1_2_3_5_6,0.9877133293775842
s_0_1_2_3_5_7,0.9861422701505944
s_0_1_2_3_5_8,0.9844795389799401
s_0_1_2_3_6_7,0.9854345842031762
s_0_1_2_3_6_8,0.9809139295248315
s_0_1_2_3_7_8,0.9830359144834802
s_0_1_2_4_5_6,0.9861122890142724
s_0_1_2_4_5_7,0.9838114305166528
s_0_1_2_4_5_8,0.986560337129049
s_0_1_2_4_6_7,0.9872493668226525
s_0_1_2_4_6_8,0.978673808160238
s_0_1_2_4_7_8,0.9874555988935754
s_0_1_2_5_6_7,0.9881636424688622
s_0_1_2_5_6_8,0.9853517933515832
s_0_1_2_5_7_8,0.9879396482137963
s_0_1_2_6_7_8,0.9602269454626366
s_0_1_3_4_5_6,0.9862320943502709
s_0_1_3_4_5_7,0.9824475570349023
s_0_1_3_4_5_8,0.9854373260168359
s_0_1_3_4_6_7,0.9876924677519128
s_0_1_3_4_6_8,0.987622074666433
s_0_1_3_4_7_8,0.984652332845144
s_0_1_3_5_6_7,0.9859960003523156
s_0_1_3_5_6_8,0.9870337172178552
s_0_1_3_5_7_8,0.9867692514089867
s_0_1_3_6_7_8,0.9797007365850732
s_0_1_4_5_6_7,0.9842078014044091
s_0_1_4_5_6_8,0.9851701183943078
s_0_1_4_5_7_8,0.987035624566488
s_0_1_4_6_7_8,0.9785430355696008
s_0_1_5_6_7_8,0.9817371888784692
s_0_2_3_4_5_6,0.9618536754278466
s_0_2_3_4_5_7,0.7777715249685571
s_0_2_3_4_5_8,0.9371315165190026
s_0_2_3_4_6_7,0.90583842236083
s_0_2_3_4_6_8,0.9328404589323327
s_0_2_3_4_7_8,0.7696080728201196
s_0_2_3_5_6_7,0.6423499508528039
s_0_2_3_5_6_8,0.7810565753607079
s_0_2_3_5_7_8,0.5228969379095361
s_0_2_3_6_7_8,0.6390303893713281
s_0_2_4_5_6_7,0.9098302646307275
s_0_2_4_5_6_8,0.9100181384710595
s_0_2_4_5_7_8,0.9001101775793359
s_0_2_4_6_7_8,0.7561108990339562
s_0_2_5_6_7_8,0.3837970121530816
s_0_3_4_5_6_7,0.936215095105581
s_0_3_4_5_6_8,0.9578644557623193
s_0_3_4_5_7_8,0.8962184711126611
s_0_3_4_6_7_8,0.9422755165724084
s_0_3_5_6_7_8,0.4698696656851098
s_0_4_5_6_7_8,0.9090501590399072
s_1_2_3_4_5_6,0.9853091760305688
s_1_2_3_4_5_7,0.9789704604772851
s_1_2_3_4_5_8,0.9820749684004113
s_1_2_3_4_6_7,0.9866373463300988
s_1_2_3_4_6_8,0.9851856752065942
s_1_2_3_4_7_8,0.9825981183676049
s_1_2_3_5_6_7,0.9861023350385949
s_1_2_3_5_6_8,0.9823337121633813
s_1_2_3_5_7_8,0.9842981024412438
s_1_2_3_6_7_8,0.9774757548002526
s_1_2_4_5_6_7,0.984145454945974
s_1_2_4_5_6_8,0.9838083310751244
s_1_2_4_5_7_8,0.9843486471800134
s_1_2_4_6_7_8,0.980395786347799
s_1_2_5_6_7_8,0.9814528747228906
s_1_3_4_5_6_7,0.9856156631140038
s_1_3_4_5_6_8,0.9832999034551904
s_1_3_4_5_7_8,0.9841498656896874
s_1_3_4_6_7_8,0.984905235352926
s_1_3_5_6_7_8,0.9825104399351403
s_1_4_5_6_7_8,0.9832371397642419
s_2_3_4_5_6_7,0.9316148682264611
s_2_3_4_5_6_8,0.9415204449323937
s_2_3_4_5_7_8,0.8577201886801049
s_2_3_4_6_7_8,0.9106880350736901
s_2_3_5_6_7_8,0.5958107038168237
s_2_4_5_6_7_8,0.7748433275846764
s_3_4_5_6_7_8,0.9440632982878014
s_0_1_2_3_4_5_6,0.9821011944441125
s_0_1_2_3_4_5_7,0.978400997701101
s_0_1_2_3_4_5_8,0.9824231191305444
s_0_1_2_3_4_6_7,0.9869978352217004
s_0_1_2_3_4_6_8,0.9834582729963586
s_0_1_2_3_4_7_8,0.9854116364149377
s_0_1_2_3_5_6_7,0.9862553401617333
s_0_1_2_3_5_6_8,0.9852209015516564
s_0_1_2_3_5_7_8,0.9850197954801843
s_0_1_2_3_6_7_8,0.9726276322035119
s_0_1_2_4_5_6_7,0.9826190992025658
s_0_1_2_4_5_6_8,0.9826608224539086
s_0_1_2_4_5_7_8,0.9854896588949487
s_0_1_2_4_6_7_8,0.9789271279005334
s_0_1_2_5_6_7_8,0.97670423227828
s_0_1_3_4_5_6_7,0.9849519057897851
s_0_1_3_4_5_6_8,0.9841310902265832
s_0_1_3_4_5_7_8,0.9849419518141076
s_0_1_3_4_6_7_8,0.9844127221731469
s_0_1_3_5_6_7_8,0.9806294365553185
s_0_1_4_5_6_7_8,0.9816189332632348
s_0_2_3_4_5_6_7,0.9402462168363854
s_0_2_3_4_5_6_8,0.9414448066381738
s_0_2_3_4_5_7_8,0.8919201417593285
s_0_2_3_4_6_7_8,0.9351380391744897
s_0_2_3_5_6_7_8,0.6953006311086938
s_0_2_4_5_6_7_8,0.8874317927984521
s_0_3_4_5_6_7_8,0.950391165795736
s_1_2_3_4_5_6_7,0.9843184276251122
s_1_2_3_4_5_6_8,0.980754308286123
s_1_2_3_4_5_7_8,0.9818075223593041
s_1_2_3_4_6_7_8,0.9839355273870751
s_1_2_3_5_6_7_8,0.9801998658804223
s_1_2_4_5_6_7_8,0.9806964321760461
s_1_3_4_5_6_7_8,0.9859720988897607
s_2_3_4_5_6_7_8,0.9347764773992822
s_0_1_2_3_4_5_6_7,0.9799252672819421
s_0_1_2_3_4_5_6_8,0.9785082860616967
s_0_1_2_3_4_5_7_8,0.982394568505697
s_0_1_2_3_4_6_7_8,0.9828184171346948
s_0_1_2_3_5_6_7_8,0.9789590163854882
s_0_1_2_4_5_6_7_8,0.9777520223287866
s_0_1_3_4_5_6_7_8,0.9827372356085107
s_0_2_3_4_5_6_7_8,0.942321531358175
s_1_2_3_4_5_6_7_8,0.9816601200727746
s_0_1_2_3_4_5_6_7_8,0.9769456906942651
