set,value
s_,0.0
s_0,6.398596451617777e-05
s_1,6.964059139136225e-05
s_2,0.0006420208228519186
s_3,-7.03418263583444e-05
s_4,0.00042577604472171515
s_5,8.96904239198193e-05
s_6,0.006183365694596432
s_7,5.000487726647407e-05
s_8,0.00012527532817330211
s_0_1,0.0001245671446667984
s_0_2,0.0008326580136781558
s_0_3,-8.82575404830277e-05
s_0_4,7.967508281581104e-06
s_0_5,-5.485324072651565e-05
s_0_6,3.75618546968326e-05
s_0_7,-6.430054781958461e-06
s_0_8,3.220982034690678e-05
s_1_2,0.00021101201127748936
s_1_3,4.952248127665371e-05
s_1_4,0.00020420657529029995
s_1_5,7.349644147325307e-05
s_1_6,0.01152305664436426
s_1_7,0.0009875438263406977
s_1_8,-2.9962218832224607e-05
s_2_3,0.0003177008911734447
s_2_4,0.0004760160081787035
s_2_5,7.130518497433513e-05
s_2_6,0.03446243504004087
s_2_7,0.007162055335356854
s_2_8,0.0006407880428014323
s_3_4,9.79195028776303e-05
s_3_5,0.00015852776414249092
s_3_6,0.024959528687759303
s_3_7,0.00046764347644057125
s_3_8,-5.3049225243739784e-05
s_4_5,0.0022395060950657353
s_4_6,0.3371267969341716
s_4_7,0.010519284624024294
s_4_8,0.0006472971726907417
s_5_6,0.1369268650742015
s_5_7,0.0038571510085603222
s_5_8,0.00020910291641484946
s_6_7,0.17789947042183485
s_6_8,0.031922446432872675
s_7_8,0.00039589863445144147
s_0_1_2,0.00106042307743337
s_0_1_3,1.4973804354667664e-05
s_0_1_4,0.00021677000040654093
s_0_1_5,5.060387775301933e-05
s_0_1_6,0.005895630791201256
s_0_1_7,0.00196601111383643
s_0_1_8,6.373871292453259e-05
s_0_2_3,-5.67873939871788e-06
s_0_2_4,4.3712585465982556e-05
s_0_2_5,0.0012572272535180673
s_0_2_6,0.048151211682124995
s_0_2_7,0.03531669625954237
s_0_2_8,0.0022503492509713396
s_0_3_4,6.952673720661551e-05
s_0_3_5,-9.790572948986664e-05
s_0_3_6,0.00035850446147378534
s_0_3_7,-0.00012773430353263393
s_0_3_8,-9.089714149013162e-05
s_0_4_5,0.00038283276080619544
s_0_4_6,0.14796996662335005
s_0_4_7,0.003486374029307626
s_0_4_8,0.000471859922981821
s_0_5_6,0.008972162249847315
s_0_5_7,0.0013220949185779318
s_0_5_8,1.0553121683187783e-05
s_0_6_7,0.045910468194051646
s_0_6_8,-8.480385440634564e-05
s_0_7_8,-1.4237521099857986e-05
s_1_2_3,0.0006135665316833183
s_1_2_4,0.00044307437201496214
s_1_2_5,0.00038211872742976993
s_1_2_6,0.057586328926845454
s_1_2_7,0.0018037807749351487
s_1_2_8,0.00035152344207745045
s_1_3_4,-3.056076820939779e-05
s_1_3_5,0.0009944769408321008
s_1_3_6,0.1938047910662135
s_1_3_7,0.0033450814516982064
s_1_3_8,0.00013178905646782368
s_1_4_5,-6.715880590490997e-05
s_1_4_6,0.18225361952499952
s_1_4_7,0.005980981848551892
s_1_4_8,-4.995061317458749e-05
s_1_5_6,0.1532294953794917
s_1_5_7,0.004404980558319949
s_1_5_8,2.4003966245800257e-05
s_1_6_7,0.33448497006611433
s_1_6_8,0.029812114182277583
s_1_7_8,0.0006707633583573624
s_2_3_4,2.2059772163629532e-05
s_2_3_5,0.002924182088463567
s_2_3_6,0.3091742748947581
s_2_3_7,0.08142573932127561
s_2_3_8,0.0009690094593679532
s_2_4_5,0.00032754438871052116
s_2_4_6,0.32502714345173445
s_2_4_7,0.041938291731639765
s_2_4_8,0.0002210796665167436
s_2_5_6,0.1063269058795413
s_2_5_7,0.013434835578664206
s_2_5_8,0.0005258053279248998
s_2_6_7,0.280416792127653
s_2_6_8,0.03857074478582945
s_2_7_8,0.00966472910658922
s_3_4_5,0.0010009726829594001
s_3_4_6,0.5601209158630809
s_3_4_7,0.0030516827100655064
s_3_4_8,-0.00012432151925168
s_3_5_6,0.48152489015774336
s_3_5_7,0.02406805740611162
s_3_5_8,0.000343244566465728
s_3_6_7,0.3610406572552165
s_3_6_8,0.012192962560220622
s_3_7_8,0.0005738782783737406
s_4_5_6,0.5789990777702769
s_4_5_7,0.02783172564522829
s_4_5_8,0.0019762489100685343
s_4_6_7,0.7075720185966929
s_4_6_8,0.42972592065052595
s_4_7_8,0.0028005632193526253
s_5_6_7,0.1578737402887782
s_5_6_8,0.10505300560907926
s_5_7_8,0.013249264899059199
s_6_7_8,0.05542097041325178
s_0_1_2_3,0.000249730990617536
s_0_1_2_4,8.246857032645494e-05
s_0_1_2_5,0.0017803254158934578
s_0_1_2_6,0.31067592451290693
s_0_1_2_7,0.037118984255357645
s_0_1_2_8,0.0014825924154138193
s_0_1_3_4,0.0005927766760578379
s_0_1_3_5,4.722908488474786e-05
s_0_1_3_6,0.00830055667029228
s_0_1_3_7,0.001393307451508008
s_0_1_3_8,-3.464816836640239e-05
s_0_1_4_5,-8.236770372604951e-05
s_0_1_4_6,0.30991969058231916
s_0_1_4_7,0.0061093404510756955
s_0_1_4_8,-7.431125413859263e-05
s_0_1_5_6,0.11257741400913801
s_0_1_5_7,0.011311212423606776
s_0_1_5_8,0.0004052354343002662
s_0_1_6_7,0.603546595069929
s_0_1_6_8,0.008770032654865645
s_0_1_7_8,0.0022278769029071555
s_0_2_3_4,0.0001372745755361393
s_0_2_3_5,0.0010673896031221375
s_0_2_3_6,0.06941960552649107
s_0_2_3_7,0.034265758338733576
s_0_2_3_8,0.00011599324352573603
s_0_2_4_5,7.200539403129369e-05
s_0_2_4_6,0.44952646443562116
s_0_2_4_7,0.03080168539599981
s_0_2_4_8,0.00018391913908999413
s_0_2_5_6,0.2670532519550761
s_0_2_5_7,0.04101314196304884
s_0_2_5_8,0.005508642512722872
s_0_2_6_7,0.8323896283836802
s_0_2_6_8,0.24539830336289015
s_0_2_7_8,0.05314484784321394
s_0_3_4_5,0.0003470995434327051
s_0_3_4_6,0.12153471806959715
s_0_3_4_7,0.001523864091723226
s_0_3_4_8,0.0003307217120891437
s_0_3_5_6,0.004504993892624043
s_0_3_5_7,0.0014116893144091591
s_0_3_5_8,-1.6656849766150117e-05
s_0_3_6_7,0.01457427149580326
s_0_3_6_8,-0.00010859606845770031
s_0_3_7_8,-0.00014135839228401892
s_0_4_5_6,0.5665286535950145
s_0_4_5_7,0.006359921637340449
s_0_4_5_8,0.0015420277923112735
s_0_4_6_7,0.6438196654053172
s_0_4_6_8,0.38015980074123945
s_0_4_7_8,0.0024479253770550713
s_0_5_6_7,0.7403640503616771
s_0_5_6_8,0.03716243231610861
s_0_5_7_8,0.009154619518085383
s_0_6_7_8,0.06487696418480482
s_1_2_3_4,0.00022978785273153335
s_1_2_3_5,0.0071089666889747605
s_1_2_3_6,0.486888652536436
s_1_2_3_7,0.07727182457165327
s_1_2_3_8,0.0024137698201229796
s_1_2_4_5,0.00026755269209388644
s_1_2_4_6,0.29885274717526045
s_1_2_4_7,0.038967480752035044
s_1_2_4_8,0.0002592706150608137
s_1_2_5_6,0.2552001530857524
s_1_2_5_7,0.010260793249472044
s_1_2_5_8,0.0007361926109297201
s_1_2_6_7,0.5492838973732432
s_1_2_6_8,0.11600037464813795
s_1_2_7_8,0.002593785393401049
s_1_3_4_5,3.669354191515595e-05
s_1_3_4_6,0.4773329550953349
s_1_3_4_7,0.0041353338019689545
s_1_3_4_8,-0.0001410281183780171
s_1_3_5_6,0.47475553104595747
s_1_3_5_7,0.15670675584988203
s_1_3_5_8,0.004323991350247525
s_1_3_6_7,0.6531807536812266
s_1_3_6_8,0.110666951033636
s_1_3_7_8,0.004348424597992562
s_1_4_5_6,0.23120832988934126
s_1_4_5_7,0.009781836401089095
s_1_4_5_8,-8.208506915252656e-05
s_1_4_6_7,0.30978915641026106
s_1_4_6_8,0.10266388753370848
s_1_4_7_8,0.002302484688698314
s_1_5_6_7,0.4914258177013835
s_1_5_6_8,0.26059219786839094
s_1_5_7_8,0.01950224289612379
s_1_6_7_8,0.12474045703129377
s_2_3_4_5,0.001790481954230927
s_2_3_4_6,0.6301690096588572
s_2_3_4_7,0.04797999361471739
s_2_3_4_8,6.780504190828651e-05
s_2_3_5_6,0.6179456467361888
s_2_3_5_7,0.5682235712738475
s_2_3_5_8,0.029486711937352084
s_2_3_6_7,0.8237095231743297
s_2_3_6_8,0.3046577627392253
s_2_3_7_8,0.1975778395863017
s_2_4_5_6,0.3694369251461467
s_2_4_5_7,0.06452085623459425
s_2_4_5_8,0.00747460346610751
s_2_4_6_7,0.49659017274098005
s_2_4_6_8,0.2422623539896449
s_2_4_7_8,0.02162670144753065
s_2_5_6_7,0.23805812546925154
s_2_5_6_8,0.13916314193920698
s_2_5_7_8,0.08616164127306547
s_2_6_7_8,0.057026596608920954
s_3_4_5_6,0.7217298502655467
s_3_4_5_7,0.04318881580547895
s_3_4_5_8,0.022320642936392687
s_3_4_6_7,0.5147100443573436
s_3_4_6_8,0.5297702903480968
s_3_4_7_8,0.0032334657007595524
s_3_5_6_7,0.6561164016457042
s_3_5_6_8,0.5650134439201793
s_3_5_7_8,0.3199676925869426
s_3_6_7_8,0.2728152925701579
s_4_5_6_7,0.7513921613426646
s_4_5_6_8,0.46867123791889753
s_4_5_7_8,0.015591941642924212
s_4_6_7_8,0.4687089080543956
s_5_6_7_8,0.04751363197283354
s_0_1_2_3_4,0.0006723739643348381
s_0_1_2_3_5,0.003175655714585446
s_0_1_2_3_6,0.4690436179371318
s_0_1_2_3_7,0.07220483371929731
s_0_1_2_3_8,0.0006855768006062135
s_0_1_2_4_5,0.00019747998157981783
s_0_1_2_4_6,0.3814383203716716
s_0_1_2_4_7,0.033968696239753626
s_0_1_2_4_8,0.00013979578216094524
s_0_1_2_5_6,0.4744969660969218
s_0_1_2_5_7,0.06070903116778936
s_0_1_2_5_8,0.007496221791370772
s_0_1_2_6_7,0.7249817604752025
s_0_1_2_6_8,0.5337691063614329
s_0_1_2_7_8,0.029087945687933825
s_0_1_3_4_5,0.0002598902938188985
s_0_1_3_4_6,0.3233664090366801
s_0_1_3_4_7,0.004722386467619799
s_0_1_3_4_8,-1.875111775007099e-05
s_0_1_3_5_6,0.1481146568985423
s_0_1_3_5_7,0.07680135765986051
s_0_1_3_5_8,0.0007417377055389807
s_0_1_3_6_7,0.481570755931898
s_0_1_3_6_8,0.0036463994620135054
s_0_1_3_7_8,0.003048205384402536
s_0_1_4_5_6,0.2650601620407542
s_0_1_4_5_7,0.008478859308524989
