set,value
s_,0.0
s_0,0.0021279811044223607
s_1,0.0017625007894821465
s_2,0.0029713765834458172
s_3,0.001899256429169327
s_4,0.00023091395269148052
s_5,0.01693580864230171
s_6,0.025229767023120075
s_7,0.010819168819580227
s_8,0.002123774553183466
s_0_1,0.014952088764403015
s_0_2,0.033695390506181866
s_0_3,0.008743161393795162
s_0_4,0.03656982077518478
s_0_5,0.02758604852715507
s_0_6,0.023591315431986004
s_0_7,0.049208520038519055
s_0_8,0.023247072531376034
s_1_2,0.11887747241416946
s_1_3,0.009142192138824612
s_1_4,0.01886570086935535
s_1_5,0.0359407794312574
s_1_6,0.09519949002424255
s_1_7,0.039130648656282574
s_1_8,0.00860296847531572
s_2_3,0.033740634156856686
s_2_4,0.03655720321694389
s_2_5,0.12124844832578674
s_2_6,0.21871142281452194
s_2_7,0.10746362997451797
s_2_8,0.027974527387414128
s_3_4,0.11746925307670608
s_3_5,0.036801526381168514
s_3_6,0.058961233182344586
s_3_7,0.09055224998155609
s_3_8,0.023142030520830303
s_4_5,0.09979731036582962
s_4_6,0.26561790896812454
s_4_7,0.03837263031164184
s_4_8,0.017444131954107434
s_5_6,0.08178364677587524
s_5_7,0.09849985135952011
s_5_8,0.01108110329369083
s_6_7,0.23527562810340896
s_6_8,0.01966158306458965
s_7_8,0.01483917428413406
s_0_1_2,0.046019962115678936
s_0_1_3,0.029800165502820164
s_0_1_4,0.050004201068077236
s_0_1_5,0.043552810384426266
s_0_1_6,0.07224609149852768
s_0_1_7,0.041056839807424694
s_0_1_8,0.026241302548442036
s_0_2_3,0.07105072034755722
s_0_2_4,0.09334162069717422
s_0_2_5,0.07434784068027511
s_0_2_6,0.13330330146709457
s_0_2_7,0.1398977209464647
s_0_2_8,0.05780222831526771
s_0_3_4,0.1311924625770189
s_0_3_5,0.05267813993850723
s_0_3_6,0.04879560513654724
s_0_3_7,0.06807428790489212
s_0_3_8,0.038711899949703366
s_0_4_5,0.13371631695190445
s_0_4_6,0.20826494885841385
s_0_4_7,0.12228268577018753
s_0_4_8,0.09940920217195526
s_0_5_6,0.07023944897809997
s_0_5_7,0.1701256055966951
s_0_5_8,0.056233348383102566
s_0_6_7,0.3145525176660158
s_0_6_8,0.055636366887483746
s_0_7_8,0.15901507629314438
s_1_2_3,0.05973399622598663
s_1_2_4,0.15351586235919967
s_1_2_5,0.0690172184840776
s_1_2_6,0.1962219942943193
s_1_2_7,0.14312909735599533
s_1_2_8,0.024751750810537487
s_1_3_4,0.17957386566558853
s_1_3_5,0.08103393955389038
s_1_3_6,0.18700649036327377
s_1_3_7,0.11245621932903305
s_1_3_8,0.0621481109992601
s_1_4_5,0.10779650701442733
s_1_4_6,0.29110413981834427
s_1_4_7,0.06587408675113693
s_1_4_8,0.03141625790158287
s_1_5_6,0.0941923056379892
s_1_5_7,0.10043181671062484
s_1_5_8,0.020053476153407246
s_1_6_7,0.12740710569778457
s_1_6_8,0.02704000478843227
s_1_7_8,0.035854728950653225
s_2_3_4,0.33611422969261184
s_2_3_5,0.1451644022599794
s_2_3_6,0.3081296701566316
s_2_3_7,0.2992203254834749
s_2_3_8,0.12185265315929428
s_2_4_5,0.3117338736192323
s_2_4_6,0.6203671713010408
s_2_4_7,0.1955552418367006
s_2_4_8,0.08325481606880203
s_2_5_6,0.2838766892091371
s_2_5_7,0.26535800291458145
s_2_5_8,0.07689587963977829
s_2_6_7,0.48001402808586136
s_2_6_8,0.08965642197290435
s_2_7_8,0.09076982183614746
s_3_4_5,0.43475985719123855
s_3_4_6,0.5669342298642732
s_3_4_7,0.4391298313275911
s_3_4_8,0.3436950166360475
s_3_5_6,0.14373338414588943
s_3_5_7,0.2826228160993196
s_3_5_8,0.0755147953168489
s_3_6_7,0.5297286529676057
s_3_6_8,0.1280162055627443
s_3_7_8,0.257667692436371
s_4_5_6,0.34958315087715164
s_4_5_7,0.16028791858116165
