set,value
s_,0.0
s_0,0.0004442947683855891
s_1,0.005329077655915171
s_2,0.003930704726371914
s_3,0.017106425075326115
s_4,0.002265964460093528
s_5,9.767164010554552e-05
s_6,0.009713944105897099
s_7,0.0006257567438296974
s_8,0.0016675100778229535
s_0_1,0.005700863024685532
s_0_2,0.012797626724932343
s_0_3,0.17800702346721664
s_0_4,0.016902005358133465
s_0_5,0.009535781166050583
s_0_6,0.016114668978843838
s_0_7,0.001630603859666735
s_0_8,0.034877153171692044
s_1_2,0.013225887960288674
s_1_3,0.0945594702498056
s_1_4,0.09215700073400512
s_1_5,0.015617419092450291
s_1_6,0.3344620783464052
s_1_7,0.04345763666788116
s_1_8,0.1913597751990892
s_2_3,0.18410809530178085
s_2_4,0.010643598681781441
s_2_5,0.01968047773698345
s_2_6,0.3123838324681856
s_2_7,0.03583418397465721
s_2_8,0.15518634213367477
s_3_4,0.06111086352029815
s_3_5,0.0890190769569017
s_3_6,0.4457920510903932
s_3_7,0.10946794791379943
s_3_8,0.3476145584718324
s_4_5,0.008249260543379933
s_4_6,0.22599610878387466
s_4_7,0.06427557213464752
s_4_8,0.013929695880506188
s_5_6,0.05957190511981025
s_5_7,0.006618941260967404
s_5_8,0.006271205435041338
s_6_7,0.00406835280591622
s_6_8,0.2884678859845735
s_7_8,0.12493644846836105
s_0_1_2,0.0375940483645536
s_0_1_3,0.21715589059749618
s_0_1_4,0.07460963173070922
s_0_1_5,0.033452345116529614
s_0_1_6,0.18871991528430954
s_0_1_7,0.05385442642727867
s_0_1_8,0.2936074454919435
s_0_2_3,0.5892680902616121
s_0_2_4,0.04698864190140739
s_0_2_5,0.06279855413595214
s_0_2_6,0.47545674635330215
s_0_2_7,0.13842496467987075
s_0_2_8,0.6715484876767732
s_0_3_4,0.14887394203105941
s_0_3_5,0.4263756890431978
s_0_3_6,0.6000248808995821
s_0_3_7,0.4206892569200136
s_0_3_8,0.7623038907186128
s_0_4_5,0.0188656990067102
s_0_4_6,0.4021810014382936
s_0_4_7,0.16037856234470382
s_0_4_8,0.3287223298684694
s_0_5_6,0.23733289731899276
s_0_5_7,0.028772600053343922
s_0_5_8,0.2297642399207689
s_0_6_7,0.01321216585347429
s_0_6_8,0.5164414663449861
s_0_7_8,0.2305639703408815
s_1_2_3,0.4056262989179231
s_1_2_4,0.17045577062526718
s_1_2_5,0.05720748199382797
s_1_2_6,0.5383777041570283
s_1_2_7,0.19792989088455215
s_1_2_8,0.6067077536717989
s_1_3_4,0.24389274610439315
s_1_3_5,0.306759329570923
s_1_3_6,0.5818471331731416
s_1_3_7,0.37934670044342056
s_1_3_8,0.6220839042798616
s_1_4_5,0.0776520018116571
s_1_4_6,0.5470172186032869
s_1_4_7,0.3615756948129274
s_1_4_8,0.4677821715013124
s_1_5_6,0.37878048612037674
s_1_5_7,0.057926474197302014
s_1_5_8,0.3286280651227571
s_1_6_7,0.27228278113761917
s_1_6_8,0.7219085712567903
s_1_7_8,0.5605668444768526
s_2_3_4,0.1769196559325792
s_2_3_5,0.3446881194249727
s_2_3_6,0.7328867931501009
s_2_3_7,0.5392035861150362
s_2_3_8,0.7898477931157686
s_2_4_5,0.04343663348117843
s_2_4_6,0.4363776166574098
s_2_4_7,0.23707489861408249
s_2_4_8,0.3969801385537721
s_2_5_6,0.41807112289825454
s_2_5_7,0.047189706994686276
s_2_5_8,0.546963574422989
s_2_6_7,0.14224787248531356
s_2_6_8,0.799774112238083
s_2_7_8,0.6076221485272981
s_3_4_5,0.06992884917417541
s_3_4_6,0.5946097989217378
s_3_4_7,0.36230728222290054
s_3_4_8,0.6784205455915071
s_3_5_6,0.5893704910413362
s_3_5_7,0.3941042144433595
s_3_5_8,0.6737260241643526
s_3_6_7,0.47722792817512527
s_3_6_8,0.7585454602376558
s_3_7_8,0.6460576672689058
s_4_5_6,0.25819772674003616
s_4_5_7,0.060345737321767956
s_4_5_8,0.18297101749340072
s_4_6_7,0.3657040317193605
s_4_6_8,0.6675749440328218
s_4_7_8,0.4183764476911165
s_5_6_7,0.05384066147962585
s_5_6_8,0.6525807399884798
s_5_7_8,0.3425804693833925
s_6_7_8,0.5014716406003572
s_0_1_2_3,0.6198604722158052
s_0_1_2_4,0.14095995022216812
s_0_1_2_5,0.15703219367424026
s_0_1_2_6,0.5606858153478242
s_0_1_2_7,0.41662493540206924
s_0_1_2_8,0.7635492105619051
s_0_1_3_4,0.26632175041595474
s_0_1_3_5,0.5163699407712556
s_0_1_3_6,0.5592383165494539
s_0_1_3_7,0.4741419870988466
s_0_1_3_8,0.765447678102646
s_0_1_4_5,0.06174351094523445
s_0_1_4_6,0.49819261027732864
s_0_1_4_7,0.4205048997537233
s_0_1_4_8,0.578973354829941
s_0_1_5_6,0.41779163671890274
s_0_1_5_7,0.14420385850826278
s_0_1_5_8,0.46398070646682754
s_0_1_6_7,0.16446419252315536
s_0_1_6_8,0.7336807270185091
s_0_1_7_8,0.6164340396062471
s_0_2_3_4,0.3227740247384645
s_0_2_3_5,0.6960150618688203
s_0_2_3_6,0.8094090242520906
s_0_2_3_7,0.7889643926755525
s_0_2_3_8,0.9105738420621492
s_0_2_4_5,0.04584941832581535
s_0_2_4_6,0.5686643142835237
s_0_2_4_7,0.3604831118718721
s_0_2_4_8,0.5312882084981538
s_0_2_5_6,0.6451531667844392
s_0_2_5_7,0.18653951777378097
s_0_2_5_8,0.7848942299024202
s_0_2_6_7,0.42529839469352737
s_0_2_6_8,0.8821059484616853
s_0_2_7_8,0.8526927847997285
s_0_3_4_5,0.09126112057128921
s_0_3_4_6,0.5721805710927583
s_0_3_4_7,0.4537291247979738
s_0_3_4_8,0.74372607661644
s_0_3_5_6,0.7116066236631013
s_0_3_5_7,0.6678292174474336
s_0_3_5_8,0.8427853603498079
s_0_3_6_7,0.6290996093885042
s_0_3_6_8,0.8170073647634126
s_0_3_7_8,0.8181726355687715
s_0_4_5_6,0.28546008659759536
s_0_4_5_7,0.0616072733537294
s_0_4_5_8,0.3380638678208925
s_0_4_6_7,0.43592801882186905
s_0_4_6_8,0.7469361443654634
s_0_4_7_8,0.5568386335507967
s_0_5_6_7,0.16447754396358505
s_0_5_6_8,0.7480428834096529
s_0_5_7_8,0.551289917959366
s_0_6_7_8,0.545280339254532
s_1_2_3_4,0.38595617009559646
s_1_2_3_5,0.5140202064649202
s_1_2_3_6,0.7669038791791536
s_1_2_3_7,0.692407192720566
s_1_2_3_8,0.863177182211075
s_1_2_4_5,0.16460704995552078
s_1_2_4_6,0.6054432411328889
s_1_2_4_7,0.450729580654297
s_1_2_4_8,0.6993998308316804
s_1_2_5_6,0.5195127744809724
s_1_2_5_7,0.14331528736511245
s_1_2_5_8,0.761480392946396
s_1_2_6_7,0.40624118043342605
s_1_2_6_8,0.8297489900724031
s_1_2_7_8,0.8092422504560091
s_1_3_4_5,0.19660189939895645
s_1_3_4_6,0.5925331134931184
s_1_3_4_7,0.5276665110723116
s_1_3_4_8,0.7418220062390901
s_1_3_5_6,0.6801301260129549
s_1_3_5_7,0.5626541991368867
s_1_3_5_8,0.777236225141678
s_1_3_6_7,0.6025838275090791
s_1_3_6_8,0.7630187292234041
s_1_3_7_8,0.7085757870809175
s_1_4_5_6,0.43330612970748916
s_1_4_5_7,0.21808086527744308
s_1_4_5_8,0.5256702919141389
s_1_4_6_7,0.5660018940106966
s_1_4_6_8,0.7251320500508882
s_1_4_7_8,0.5820233841077425
s_1_5_6_7,0.32459530426422134
s_1_5_6_8,0.7553045768872835
s_1_5_7_8,0.6348736901418306
s_1_6_7_8,0.7449941058293916
s_2_3_4_5,0.17331142915645614
s_2_3_4_6,0.6581854839459993
s_2_3_4_7,0.48546749545494094
s_2_3_4_8,0.710470916761551
s_2_3_5_6,0.7319386024610139
s_2_3_5_7,0.5638028998509981
s_2_3_5_8,0.8258513231412508
s_2_3_6_7,0.7335222978726961
s_2_3_6_8,0.855805995000992
s_2_3_7_8,0.8452314157621004
s_2_4_5_6,0.3764815647737123
s_2_4_5_7,0.10301149828592315
s_2_4_5_8,0.538504125608597
s_2_4_6_7,0.48383283807197586
s_2_4_6_8,0.7155116219655611
s_2_4_7_8,0.618122877611313
s_2_5_6_7,0.26693281723419204
s_2_5_6_8,0.760120632185135
s_2_5_7_8,0.7274881620542146
s_2_6_7_8,0.7720754761830904
s_3_4_5_6,0.38267895771423355
s_3_4_5_7,0.24707037402549759
s_3_4_5_8,0.5881297607556917
s_3_4_6_7,0.6045568008557893
s_3_4_6_8,0.8002113123075105
s_3_4_7_8,0.7434555907384492
s_3_5_6_7,0.5750938077108003
s_3_5_6_8,0.7945524473325349
s_3_5_7_8,0.7699140925542451
s_3_6_7_8,0.7903110404149629
s_4_5_6_7,0.2639322300092317
s_4_5_6_8,0.6491466183797456
s_4_5_7_8,0.5161796231404878
s_4_6_7_8,0.6806165595189668
s_5_6_7_8,0.7079643626348116
s_0_1_2_3_4,0.34435787989059463
s_0_1_2_3_5,0.7558305282727815
s_0_1_2_3_6,0.7924864907399751
s_0_1_2_3_7,0.7896573562757112
s_0_1_2_3_8,0.9032153506414033
s_0_1_2_4_5,0.08335847599664703
s_0_1_2_4_6,0.542317749990616
s_0_1_2_4_7,0.5071979184285738
s_0_1_2_4_8,0.650712193979416
s_0_1_2_5_6,0.6840497870580293
s_0_1_2_5_7,0.5082864184514619
s_0_1_2_5_8,0.8317790646688081
