set,value
s_,0.0
s_0,0.0009194041485898197
s_1,0.0007437830790877342
s_2,0.0008416504715569317
s_3,0.06737748725572601
s_4,0.010138641169760376
s_5,0.009167624695692211
s_6,0.032694781257305294
s_7,0.06094012601533905
s_8,0.06822071416536346
s_0_1,0.0034116616589017212
s_0_2,0.002371902868617326
s_0_3,0.07914067996898666
s_0_4,0.03892662195721641
s_0_5,0.015857625810895115
s_0_6,0.10402663989225402
s_0_7,0.16390979482093826
s_0_8,0.21064382983604446
s_1_2,0.003311627369839698
s_1_3,0.07150992943206802
s_1_4,0.020747600181493908
s_1_5,0.01700008666375652
s_1_6,0.2621395309106447
s_1_7,0.09006945980945602
s_1_8,0.21042700303951278
s_2_3,0.06282418413320556
s_2_4,0.036755485518369824
s_2_5,0.018808504624757916
s_2_6,0.17027811898151413
s_2_7,0.1688399632112123
s_2_8,0.1736789513961412
s_3_4,0.33885550691047683
s_3_5,0.1659611780778505
s_3_6,0.6145285387174226
s_3_7,0.4950796086923219
s_3_8,0.4568569381372072
s_4_5,0.09390732838073745
s_4_6,0.24734217120567337
s_4_7,0.22030070616165176
s_4_8,0.24685782386222854
s_5_6,0.3450843711034395
s_5_7,0.3510178644792177
s_5_8,0.19238342536846176
s_6_7,0.5919126291410066
s_6_8,0.5203792472020723
s_7_8,0.4985201378003694
s_0_1_2,0.005030060710851103
s_0_1_3,0.08003661973634735
s_0_1_4,0.0779317338601686
s_0_1_5,0.02255077665904537
s_0_1_6,0.12012528820196167
s_0_1_7,0.32196927262702957
s_0_1_8,0.2237301786080934
s_0_2_3,0.07948727352777496
s_0_2_4,0.0689091925160028
s_0_2_5,0.0212458354071714
s_0_2_6,0.09690435422817245
s_0_2_7,0.2727701981202699
s_0_2_8,0.2144395281211473
s_0_3_4,0.3736522216931917
s_0_3_5,0.19318361772457138
s_0_3_6,0.6042762417928316
s_0_3_7,0.46127337409416214
s_0_3_8,0.45104876352706924
s_0_4_5,0.1268218923942186
s_0_4_6,0.2186720390454866
s_0_4_7,0.43516165210166946
s_0_4_8,0.47748449636856094
s_0_5_6,0.2693954129354097
s_0_5_7,0.348690481914673
s_0_5_8,0.22035038663307205
s_0_6_7,0.6174588222638704
s_0_6_8,0.7727323193685152
s_0_7_8,0.7070968766347505
s_1_2_3,0.0755818803445436
s_1_2_4,0.09843626065412536
s_1_2_5,0.023601576744113117
s_1_2_6,0.31508034659782425
s_1_2_7,0.3035309631959535
s_1_2_8,0.18121962441364303
s_1_3_4,0.37609294248977676
s_1_3_5,0.2603280861512758
s_1_3_6,0.6884118337766267
s_1_3_7,0.5866075773374178
s_1_3_8,0.5170249958173372
s_1_4_5,0.15943128062644973
s_1_4_6,0.6173272748128511
s_1_4_7,0.499512733949814
s_1_4_8,0.5270407815114595
s_1_5_6,0.5798357148305513
s_1_5_7,0.38924503518501297
s_1_5_8,0.24339740170398727
s_1_6_7,0.818322183622513
s_1_6_8,0.8373984117642976
s_1_7_8,0.7309091110364534
s_2_3_4,0.35505229426780716
s_2_3_5,0.25015083147445694
s_2_3_6,0.6603253502980806
s_2_3_7,0.5289360304013826
s_2_3_8,0.4237865228787996
s_2_4_5,0.1670966167584993
s_2_4_6,0.6443724055425264
s_2_4_7,0.5528994817868806
s_2_4_8,0.4810580928460695
s_2_5_6,0.5532813687459566
s_2_5_7,0.46746552182594314
s_2_5_8,0.20516784681240097
s_2_6_7,0.7462434787885286
s_2_6_8,0.7758051772252657
s_2_7_8,0.6792061348096468
s_3_4_5,0.38350287271896377
s_3_4_6,0.6854347009793855
s_3_4_7,0.5231319089070894
s_3_4_8,0.5395194907323457
s_3_5_6,0.675568642152939
s_3_5_7,0.45007121755043045
s_3_5_8,0.406398298277054
s_3_6_7,0.8269577641622163
