set,value
s_,0.0
s_0,0.0005137298139743507
s_1,0.0006434404058381915
s_2,0.0061475084512494504
s_3,-2.4667097022756934e-05
s_4,0.0017137545510195196
s_5,0.04160581523319706
s_6,0.15617941686650738
s_7,-7.568756700493395e-05
s_8,0.0019343369058333337
s_9,0.00047212676145136356
s_10,0.012710946553852409
s_11,0.0019800583249889314
s_12,0.0007998868240974844
s_13,0.0011250581010244787
s_14,0.0011978383990935981
s_15,0.0015907735214568675
s_0_1,0.0009522038162685931
s_0_2,0.027523357362952083
s_0_3,0.0009009346249513328
s_0_4,0.0016557094058953226
s_0_5,0.041664011718239635
s_0_6,0.14342943200608715
s_0_7,0.0004597133374772966
s_0_8,0.001139627129305154
s_0_9,0.005274553259368986
s_0_10,0.026085002289619297
s_0_11,0.002051020448561758
s_0_12,0.0006060209707356989
s_0_13,0.010602259018924087
s_0_14,0.0022936411551199853
s_0_15,0.0010797673021443188
s_1_2,0.04552258917829022
s_1_3,0.0007175292703323066
s_1_4,0.0009270115406252444
s_1_5,0.019796330423559994
s_1_6,0.13515960046788678
s_1_7,0.00027910247445106506
s_1_8,0.0008311780984513462
s_1_9,0.0024975784472189844
s_1_10,0.01594697864493355
s_1_11,0.0011503383866511285
s_1_12,0.0003635674365796149
s_1_13,0.0014735296717844903
s_1_14,0.0011050874018110335
s_1_15,0.0009117110748775303
s_2_3,0.038602929504122585
s_2_4,0.051472529710736126
s_2_5,0.022360889182891697
s_2_6,0.09268010774394497
s_2_7,0.042331766278948635
s_2_8,0.022825006337370723
s_2_9,0.0032076313509605825
s_2_10,0.18036228785058483
s_2_11,0.042354121746029705
s_2_12,0.013332288654055446
s_2_13,0.029670633317437023
s_2_14,0.020602939592208713
s_2_15,0.026234924735035747
s_3_4,0.0008308793767355382
s_3_5,0.00479770585661754
s_3_6,0.2915999031974934
s_3_7,0.0021595684229396284
s_3_8,0.000832327117677778
s_3_9,0.0005308791878633201
s_3_10,0.0472090877010487
s_3_11,0.0006869581411592662
s_3_12,0.0007369646918959916
s_3_13,0.0022004786296747625
s_3_14,0.0020207526977173984
s_3_15,0.001224514504428953
s_4_5,0.11380666116019711
s_4_6,0.236436236591544
s_4_7,0.0007467730320058763
s_4_8,0.001302388438489288
s_4_9,0.04392124334117398
s_4_10,0.07976751396199688
s_4_11,0.0018944551120512187
s_4_12,0.0008197322604246438
s_4_13,0.017848193587269634
s_4_14,0.006314125785138458
s_4_15,0.001711036718916148
s_5_6,0.26797411212464795
s_5_7,0.019460370705928653
s_5_8,0.08233207830926403
s_5_9,0.13083798059960827
s_5_10,0.19378713140031323
s_5_11,0.09676619985839352
s_5_12,0.0517862475826405
s_5_13,0.02525901229819283
s_5_14,0.09184144058963284
s_5_15,0.04188564413925633
s_6_7,0.2439525462104939
s_6_8,0.18362254271050915
s_6_9,0.14393653342267498
s_6_10,0.21274240681668743
s_6_11,0.18390782544156536
s_6_12,0.19092876085778698
s_6_13,0.14830418297788128
s_6_14,0.1843105293228291
s_6_15,0.1536512262537144
s_7_8,0.00025817693676799536
s_7_9,0.0009135273867286742
s_7_10,0.0035236107069067657
s_7_11,0.00039438693784177303
s_7_12,-1.1985102901235223e-05
s_7_13,0.0004340526065789163
s_7_14,0.0003065471537411213
s_7_15,4.2787607526406646e-05
s_8_9,0.025193992943968624
s_8_10,0.2886516190483235
s_8_11,0.002416089817415923
s_8_12,0.0025314150261692703
s_8_13,0.015047105902340263
s_8_14,0.007333848567213863
s_8_15,0.0017914720228873193
s_9_10,0.1632267422392033
s_9_11,0.013625136518385261
s_9_12,0.02532295318087563
s_9_13,0.003676726424600929
s_9_14,0.019894558878149837
s_9_15,0.08720151701709256
s_10_11,0.12042726197978482
s_10_12,0.02970193506916985
s_10_13,0.011763079965021461
s_10_14,0.16565479704877362
s_10_15,0.12385318794986233
s_11_12,0.001067636243533343
s_11_13,0.0031174783944152296
s_11_14,0.001483411353547126
s_11_15,0.0017274722340516746
s_12_13,0.0058967735967598855
s_12_14,0.0020608670893125236
s_12_15,0.001344416115898639
s_13_14,0.0030718373018316925
s_13_15,0.01002886047353968
s_14_15,0.004514073894824833
s_0_1_2,0.08843721816083416
s_0_1_3,0.0013340389705263078
s_0_1_4,0.002169130078982562
s_0_1_5,0.023220468254294246
s_0_1_6,0.1522002405836247
s_0_1_7,0.0007099847425706685
s_0_1_8,0.0013539308565668762
s_0_1_9,0.004731738881673664
s_0_1_10,0.0504102929844521
s_0_1_11,0.0012777018710039556
s_0_1_12,0.0005455021746456623
s_0_1_13,0.019947962777223438
s_0_1_14,0.004299573542084545
s_0_1_15,0.0009246736881323159
s_0_2_3,0.052672479243483394
s_0_2_4,0.06019037956139073
s_0_2_5,0.04665624717017636
s_0_2_6,0.12965627381345257
s_0_2_7,0.04411900037666783
s_0_2_8,0.035760171653237194
s_0_2_9,0.05031554395100102
s_0_2_10,0.19640869268914685
s_0_2_11,0.040066126675810665
s_0_2_12,0.023917265178170055
s_0_2_13,0.052830003143753856
s_0_2_14,0.04857034230371937
s_0_2_15,0.0262963137938641
s_0_3_4,0.0014625860494561493
s_0_3_5,0.008504281693603843
