set,value
s_,0.0
s_0,-0.0002089382614940405
s_1,0.0002557648695074022
s_2,-0.00029038998764008284
s_3,-0.00024016870884224772
s_4,0.00360105064464733
s_5,0.0009095717105083168
s_6,0.00485883530927822
s_7,-0.0004249043413437903
s_8,0.0007189199677668512
s_9,0.0035594908404164016
s_10,-0.0005905422731302679
s_11,-0.0006513652333524078
s_12,0.007696435495745391
s_13,0.0013425906072370708
s_14,0.004646530083846301
s_15,0.0033287114347331226
s_0_1,0.00048019347013905644
s_0_2,-0.0002111248322762549
s_0_3,-0.00011817074846476316
s_0_4,0.005558056465815753
s_0_5,-1.1870055459439754e-05
s_0_6,0.007147953554522246
s_0_7,-0.00033914658706635237
s_0_8,0.0027602884802035987
s_0_9,0.005216954450588673
s_0_10,-0.00046150959678925574
s_0_11,-0.0006290430173976347
s_0_12,0.016103758185636252
s_0_13,0.005018901254516095
s_0_14,0.00814658188028261
s_0_15,0.005174543883185834
s_1_2,0.000650895934086293
s_1_3,0.00041241402504965663
s_1_4,0.13595716905547306
s_1_5,0.07002486538840458
s_1_6,0.6164681340451352
s_1_7,0.002099199395161122
s_1_8,0.03149649006081745
s_1_9,0.8960506941075437
s_1_10,0.0030677548493258655
s_1_11,0.001038764778058976
s_1_12,0.5749591017956845
s_1_13,0.05949994799448177
s_1_14,0.105349647521507
s_1_15,0.06838706386042759
s_2_3,-0.00031347956974059343
s_2_4,0.0035095305065624416
s_2_5,0.009561530954670161
s_2_6,0.0035437505575828254
s_2_7,2.3269618395715952e-05
s_2_8,0.0024974776315502822
s_2_9,0.023236582695972174
s_2_10,0.0011312798014841974
s_2_11,5.5343552958220243e-05
s_2_12,0.0528569842572324
s_2_13,0.0030488434131257236
s_2_14,0.014817830815445632
s_2_15,0.004901966720353812
s_3_4,0.0030949056963436306
s_3_5,-0.0004915862809866667
s_3_6,0.0066040336969308555
s_3_7,-0.00040927869849838316
s_3_8,0.0013053067377768457
s_3_9,0.004066926601808518
s_3_10,-0.0005125291936565191
s_3_11,-0.0006382338178809732
s_3_12,0.011193044192623347
s_3_13,0.004505290824454278
s_3_14,0.00665281357942149
s_3_15,0.00565974524943158
s_4_5,0.7436910892720334
s_4_6,0.005351531959604472
s_4_7,0.003369850281160325
s_4_8,0.2675748492474668
s_4_9,0.18346865725470707
s_4_10,0.0064709188300184906
s_4_11,0.001681784342508763
s_4_12,0.9713032866711728
s_4_13,0.08405754220439121
s_4_14,0.02315725077642128
s_4_15,0.012296385772060603
s_5_6,0.8715422178502195
s_5_7,0.006175954535137862
s_5_8,0.054292670160066336
s_5_9,0.6560194517369382
s_5_10,0.01609213527990505
s_5_11,0.004387560475151986
s_5_12,0.7368856693501584
s_5_13,0.010634415491949767
s_5_14,0.007253631658386439
s_5_15,0.012276155583094805
s_6_7,0.0052187342080287635
s_6_8,0.025289595767389983
s_6_9,0.9309167886967771
s_6_10,0.02203851443482563
s_6_11,0.011630786291789263
s_6_12,0.9255865241284482
s_6_13,0.12981830787612125
s_6_14,0.4023408616776578
s_6_15,0.34882194054080173
s_7_8,0.0028057300369255245
s_7_9,0.007268436893355101
s_7_10,-0.00045767962001264095
s_7_11,-0.0004537691129371524
s_7_12,0.07361383986426517
s_7_13,0.00288233783794567
s_7_14,0.0030564090120606124
s_7_15,0.0014421098749153316
s_8_9,0.8650980616803281
s_8_10,0.0012405961169861257
s_8_11,0.00024867773754522204
s_8_12,0.048155489086639136
s_8_13,0.007346967875491828
s_8_14,0.2624520088429563
s_8_15,0.1186092818970792
s_9_10,0.0025145464460365474
s_9_11,0.008289195306133479
s_9_12,0.9948626781697385
s_9_13,0.7530323888058774
s_9_14,0.32600012671900913
s_9_15,0.20888833951903507
s_10_11,-0.000692588699166663
s_10_12,0.014788248285185546
s_10_13,0.0013811487588100135
s_10_14,0.007135862193536013
s_10_15,0.002487602352630347
s_11_12,0.007172467827331275
s_11_13,0.0018205870292149484
s_11_14,0.004315375059377402
s_11_15,0.005726553208660334
s_12_13,0.48474690568400547
s_12_14,0.8277798916096799
s_12_15,0.6761038924450986
s_13_14,0.007055643654894084
s_13_15,0.001994469843339175
s_14_15,0.014753204479347914
s_0_1_2,0.0007246181485243142
s_0_1_3,0.000666069274302572
s_0_1_4,0.3075568999047391
s_0_1_5,0.06820936751319095
s_0_1_6,0.6438201094861142
s_0_1_7,0.004282505426090211
s_0_1_8,0.13688949000788853
s_0_1_9,0.9716259862179868
s_0_1_10,0.009313799149822444
s_0_1_11,0.0020960207912139595
s_0_1_12,0.6642525817151181
s_0_1_13,0.08325309556676075
s_0_1_14,0.5034408594365232
s_0_1_15,0.4612659837002866
s_0_2_3,-0.0002731489366851747
s_0_2_4,0.006840906280558556
s_0_2_5,0.012448447465430945
s_0_2_6,0.004687212116550654
s_0_2_7,5.0602888222783804e-05
s_0_2_8,0.003593841742258519
s_0_2_9,0.0475859182770364
s_0_2_10,0.0014425357221625745
s_0_2_11,0.00025283434661105275
s_0_2_12,0.11326754343463108
s_0_2_13,0.007282484031748027
s_0_2_14,0.02427452680421993
s_0_2_15,0.004541055008303374
s_0_3_4,0.004496608104091138
s_0_3_5,-0.0004697440308518708
s_0_3_6,0.0072355574811808765
s_0_3_7,-0.0003131992998532951
s_0_3_8,0.0034980011987499893
s_0_3_9,0.004734068817924708
s_0_3_10,-0.0004348951333668083
s_0_3_11,-0.0005857799842488021
s_0_3_12,0.01322877750499174
s_0_3_13,0.007867275446187705
s_0_3_14,0.0120616999338381
s_0_3_15,0.009103329561185092
s_0_4_5,0.9478508259053342
s_0_4_6,0.013910951733123511
s_0_4_7,0.004070350143592805
s_0_4_8,0.42078691971255466
s_0_4_9,0.37097740423632786
s_0_4_10,0.010105021938215941
s_0_4_11,0.004577605228405446
s_0_4_12,0.9843509222264402
s_0_4_13,0.18750545632792637
s_0_4_14,0.047325121879111975
s_0_4_15,0.026661622046958655
s_0_5_6,0.929149987816345
s_0_5_7,0.009500786371063441
s_0_5_8,0.09639955562306568
s_0_5_9,0.7728906298871152
s_0_5_10,0.025075657933484763
s_0_5_11,0.004975478339474648
s_0_5_12,0.85260260355426
s_0_5_13,0.022208933427464217
s_0_5_14,0.06559711945010349
s_0_5_15,0.05112503346754238
s_0_6_7,0.007574978924822062
s_0_6_8,0.02750902686966583
s_0_6_9,0.9477495576138608
s_0_6_10,0.03395170596195385
s_0_6_11,0.020089466765057296
s_0_6_12,0.9689420486683957
s_0_6_13,0.3090139652485959
s_0_6_14,0.7726597810979001
s_0_6_15,0.6395801330800168
s_0_7_8,0.019046001776587218
s_0_7_9,0.007149993150960654
s_0_7_10,-0.0003375562373548746
s_0_7_11,-0.0004029409901704639
s_0_7_12,0.07770461839390919
s_0_7_13,0.008915436163078994
s_0_7_14,0.007954179949592799
s_0_7_15,0.005121288530062884
s_0_8_9,0.9828391100163572
