set,value
s_,0.0
s_0,0.0010824670898728073
s_1,0.0029762015328742564
s_2,-1.2880322174169123e-05
s_3,8.02858266979456e-05
s_4,0.00028793158708140254
s_5,-0.00018671398720471188
s_6,9.678158676251769e-06
s_7,0.00010652880882844329
s_8,0.0025293047656305134
s_9,0.0041205851011909544
s_10,0.0018678079941309988
s_11,0.0038621379644609988
s_12,0.0024468987830914557
s_13,0.0006992668495513499
s_14,0.0012256334885023534
s_15,0.00011088897008448839
s_0_1,0.004509565944317728
s_0_2,0.005428731965366751
s_0_3,0.008355761005077511
s_0_4,0.0015859392588026822
s_0_5,0.003978823369834572
s_0_6,0.004399149271193892
s_0_7,0.005694419203791767
s_0_8,0.0060780272469855845
s_0_9,0.014022776915226132
s_0_10,0.012771104520652443
s_0_11,0.00660805037477985
s_0_12,0.01214625412831083
s_0_13,0.007860741636250168
s_0_14,0.004714674374554306
s_0_15,0.007439544482622296
s_1_2,0.00482859747717157
s_1_3,0.0036590139498002827
s_1_4,0.001994047372136265
s_1_5,0.002051710442174226
s_1_6,0.0035222701844759285
s_1_7,0.004052383417729288
s_1_8,0.008585969044361264
s_1_9,0.005321687611285597
s_1_10,0.004547994176391512
s_1_11,0.0027433971990831196
s_1_12,0.0053283158340491354
s_1_13,0.006035777332726866
s_1_14,0.003566635597962886
s_1_15,0.0024991806712932885
s_2_3,0.0061869435594417155
s_2_4,0.0008027711301110685
s_2_5,6.505177589133382e-05
s_2_6,6.947561632841825e-05
s_2_7,0.0025469002430327237
s_2_8,0.009477236366365105
s_2_9,0.011349976120982319
s_2_10,0.008823459094855934
s_2_11,0.005753021745476872
s_2_12,0.012062194815371186
s_2_13,0.0005448748706839979
s_2_14,0.0012278032372705638
s_2_15,0.0005155366961844265
s_3_4,0.0017477747169323266
s_3_5,0.0023420598008669913
s_3_6,0.0007048599072732031
s_3_7,0.03802645398536697
s_3_8,0.02483409462729469
s_3_9,0.035009609593544155
s_3_10,0.02925725100794807
s_3_11,0.016145454777870327
s_3_12,0.03284215374151245
s_3_13,0.00992893154034391
s_3_14,0.019414953945670277
s_3_15,0.01027391297975555
s_4_5,0.004230636695865542
s_4_6,0.0008462143014185131
s_4_7,0.0019142372184433043
s_4_8,0.004416630195919424
s_4_9,0.005184039066080004
s_4_10,0.0038027442642487586
s_4_11,0.0024699089699424803
s_4_12,0.00523095770040527
s_4_13,0.0011766296229325235
s_4_14,0.0016218431410379708
s_4_15,0.0015240542707033455
s_5_6,-0.00014157397890812717
s_5_7,6.358104292303324e-05
s_5_8,0.009070519416127354
s_5_9,0.0007228850736282766
s_5_10,0.0011673701810650527
s_5_11,0.00458764104405418
s_5_12,0.0024981657625176013
s_5_13,-0.00016174597840290517
s_5_14,6.484639015980065e-05
s_5_15,7.837841985747218e-05
s_6_7,0.001377567125018686
s_6_8,0.005010873603168875
s_6_9,0.005932635220233351
s_6_10,0.0029436236363835633
s_6_11,0.007834636664483696
s_6_12,0.011632703302893788
s_6_13,-2.2695938241668046e-05
s_6_14,0.00015924801118671894
s_6_15,0.00038504262920469046
s_7_8,0.017381105630192906
s_7_9,0.01968958048382774
s_7_10,0.010800065530929714
s_7_11,0.011163306480739266
s_7_12,0.01982804393628612
s_7_13,0.008987181878183037
s_7_14,0.010037779866252095
s_7_15,0.010432833863887936
s_8_9,0.03293096466222778
s_8_10,0.025715755356941372
s_8_11,0.005600438511464745
s_8_12,0.012557567155454308
s_8_13,0.023081885708961636
s_8_14,0.013089286221656948
s_8_15,0.006159568263683468
