set,value
s_,0.0
s_0,0.005200294093810953
s_1,0.00025514325534459203
s_2,0.1317745933920378
s_3,0.005377115463488735
s_4,0.00024493942328263074
s_5,0.050986670205020346
s_6,0.22024894157948438
s_7,0.00045108039921615273
s_8,0.039932504543685354
s_9,4.6090775867924094e-05
s_10,0.7471658180147642
s_11,0.004788655569427647
s_12,0.008742335499846376
s_13,0.006445677732699551
s_14,0.0006082871259422973
s_15,0.15994441906514112
s_0_1,0.45243357519211713
s_0_2,0.6146873424440855
s_0_3,0.29299517373146955
s_0_4,0.08854434291424695
s_0_5,0.7600678990274901
s_0_6,0.7765007803827757
s_0_7,0.07456940809788648
s_0_8,0.0512752498179907
s_0_9,0.23788260320725385
s_0_10,0.849013109007501
s_0_11,0.1231276581675047
s_0_12,0.010679076673113741
s_0_13,0.10394295702280942
s_0_14,0.13901396493020002
s_0_15,0.561642367640161
s_1_2,0.8331597040087217
s_1_3,0.3219436893850798
s_1_4,0.21022819379868452
s_1_5,0.8458375523478026
s_1_6,0.885835904875421
s_1_7,0.12469373295607511
s_1_8,0.41572575668396894
s_1_9,0.9128889034182066
s_1_10,0.9159442375093931
s_1_11,0.0810226241737837
s_1_12,0.05758411834540311
s_1_13,0.15165733198227827
s_1_14,0.22902760306897108
s_1_15,0.38916917542519514
s_2_3,0.6862343738466734
s_2_4,0.31975280145707075
s_2_5,0.8920339534670347
s_2_6,0.9196039030939573
s_2_7,0.3475732992083067
s_2_8,0.5594555328279966
s_2_9,0.8674319575220579
s_2_10,0.9103827069193358
s_2_11,0.543826181688928
s_2_12,0.08242312470974866
s_2_13,0.300445188084268
s_2_14,0.3280093858629698
s_2_15,0.7901890466600889
s_3_4,0.07956949273648206
s_3_5,0.8003415058046812
s_3_6,0.7317593882471556
s_3_7,0.12583558658661786
s_3_8,0.050139807412051596
s_3_9,0.08630697081389371
s_3_10,0.7985491941362852
s_3_11,0.007987698787474073
s_3_12,0.07360580960812513
s_3_13,0.09106703499855939
s_3_14,0.017460285002016462
s_3_15,0.3263030836969847
s_4_5,0.03999587918224279
s_4_6,0.5794063995272154
s_4_7,0.0010502310615265742
s_4_8,0.01842939505877439
s_4_9,0.09940624634327833
s_4_10,0.8462016771227354
s_4_11,0.005364672528230585
s_4_12,0.004584250753396191
s_4_13,0.4236562440783018
s_4_14,0.03941298300924245
s_4_15,0.1487564037233824
s_5_6,0.6144492218882078
s_5_7,0.05350975717010442
s_5_8,0.6374820659548277
s_5_9,0.24998526672425214
s_5_10,0.9067419956118101
s_5_11,0.014298192472779192
s_5_12,0.5583266804605955
s_5_13,0.603712816038751
s_5_14,0.7515534351259703
s_5_15,0.2631476114183897
s_6_7,0.11133784452977125
s_6_8,0.7580774615198607
s_6_9,0.3800556848436827
s_6_10,0.8961994240671629
s_6_11,0.12438632945122663
s_6_12,0.6154629180819029
s_6_13,0.6170013735682005
s_6_14,0.8499064038187498
s_6_15,0.663220245638513
s_7_8,0.005548023400478996
s_7_9,3.038061549887061e-06
s_7_10,0.7127452681452269
s_7_11,-0.00010879339242819697
s_7_12,0.01910368377866689
s_7_13,0.018632365638040937
s_7_14,0.0015722277021268383
s_7_15,0.00245221822115127
s_8_9,0.7611794660479063
s_8_10,0.8582331726938719
s_8_11,0.0667818079382414
s_8_12,0.03622652242484037
s_8_13,0.05068347255291883
s_8_14,0.014677241691970266
s_8_15,0.3312716374784941
s_9_10,0.6784767697245115
